time,touch_count,last_touch_delay
1487147816,0,689127
1487155281,0,139926
1487155298,0,156800
1487155314,0,172764
1487155329,0,187802
1487155345,0,203866
1487155361,0,219773
1487155377,0,235776
1487155392,0,250964
1487155408,0,266845
1487155423,0,281874
1487155439,0,297781
1487155455,0,313771
1487155471,0,329810
1487155486,0,344840
1487155502,0,360792
1487155518,0,376768
1487155533,0,391800
1487155548,0,406829
1487155564,0,422775
1487155580,0,438767
1487155582,0,440105
1487155582,0,440151
1487155596,0,454774
1487155612,0,470766
1487155628,0,486797
1487155644,0,502757
1487155660,0,518770
1487155676,0,534770
1487155692,0,550806
1487155708,0,566766
1487155723,0,581794
1487155739,0,597811
1487155755,0,613826
1487155771,0,629774
1487155786,0,644856
1487155802,0,660805
1487155817,0,675840
1487155833,0,691790
1487155848,0,706823
1487155865,0,723827
1487155881,0,739764
1487155897,0,755783
1487155913,0,771782
1487155929,0,787763
1487155945,0,803775
1487155961,0,819762
1487155977,0,835777
1487155993,0,851774
1487156009,0,867756
1487156011,0,869663
1487156011,0,869719
1487156025,0,883799
1487156042,0,900803
1487156058,0,916760
1487156073,0,931788
1487156089,0,947787
1487156104,0,962836
1487156120,0,978772
1487156136,0,994789
1487156152,0,1010811
1487156168,0,1026776
1487156184,0,1042770
1487156186,0,1044395
1487156186,0,1044431
1487156200,0,1058806
1487156216,0,1074782
1487156232,0,1090785
1487156248,0,1106769
1487156264,0,1122834
1487156279,0,1137862
1487156294,0,1152895
1487156309,0,1167934
1487156326,0,1184767
1487156342,0,1200776
1487156357,0,1215826
1487156372,0,1230856
1487156388,0,1246805
1487156404,0,1262796
1487156420,0,1278790
1487156435,0,1293817
1487156452,0,1310802
1487156468,0,1326773
1487156484,0,1342791
1487156486,0,1344196
1487156486,0,1344238
1487156500,0,1358779
1487156516,0,1374824
1487156532,0,1390787
1487156548,0,1406775
1487156564,0,1422778
1487156580,0,1438794
1487156596,0,1454780
1487156612,0,1470795
1487156627,0,1486074
1487156643,0,1501798
1487156659,0,1517783
1487156675,0,1533807
1487156691,0,1549807
1487156707,0,1565789
1487156723,0,1581802
1487156739,0,1597769
1487156755,0,1613800
1487156771,0,1629785
1487156787,0,1645786
1487156789,1,587
1487156789,0,613
1487156802,0,13590
1487156817,2,1587
1487156832,20,3737
1487156848,0,19683
1487156863,2,1506
1487156878,3,7349
1487156893,5,1714
1487156908,3,6143
1487156923,1,2445
1487156939,6,3397
1487156954,6,472
1487156969,11,4495
1487156984,4,7547
1487156999,5,934
1487157014,2,3423
1487157029,4,855
1487157044,24,84
1487157059,16,2741
1487157074,7,236
1487157089,4,197
1487157091,1,201
1487157091,0,245
1487177839,0,122126
1487177855,0,137314
1487177870,0,152346
1487177885,0,167395
1487177901,0,184142
1487177916,0,199194
1487177932,0,215073
1487177947,0,230112
1487177962,0,245193
1487177977,0,260242
1487177993,0,275292
1487178009,0,292137
1487178025,0,308113
1487178042,0,324739
1487178057,0,339832
1487178072,0,354877
1487178087,0,369939
1487178102,0,385042
1487178117,0,400093
1487178133,0,416137
1487178135,0,417705
1487178135,0,417758
1487178149,0,432133
1487178165,0,448117
1487178180,0,463149
1487178196,0,479076
1487178212,0,495111
1487178227,0,510158
1487178242,0,525204
1487178258,0,541171
1487178273,0,556234
1487178289,0,571258
1487178304,0,586277
1487178319,0,602101
1487178336,0,618369
1487178352,0,635131
1487178368,0,651106
1487178384,0,667231
1487178400,0,683081
1487178415,0,698134
1487178431,0,714150
1487178447,0,730136
1487178449,0,731705
1487178449,0,731749
1487178463,0,746137
1487178479,0,762095
1487178495,0,778172
1487178511,0,794103
1487178526,0,809148
1487178543,0,826240
1487178559,0,842147
1487178575,0,858087
1487178591,0,874131
1487178607,0,890177
1487178623,0,906090
1487178638,0,921136
1487178654,0,937146
1487178671,0,953290
1487178686,0,969204
1487178702,0,985163
1487178718,0,1001097
1487178734,0,1017162
1487178750,0,1033112
1487178752,0,1034575
1487178752,0,1034634
1487178766,0,1049180
1487178781,0,1064234
1487178798,0,1081109
1487178814,0,1097126
1487178830,0,1113156
1487178847,0,1130166
1487178862,0,1145207
1487178878,0,1161104
1487178894,0,1177104
1487178911,0,1194162
1487178927,0,1210156
1487178943,0,1226129
1487178958,0,1241188
1487178973,0,1256241
1487178989,0,1272180
1487179005,0,1288090
1487179021,0,1304121
1487179037,0,1320107
1487179053,0,1336101
1487179055,0,1337725
1487179055,0,1337779
1487179069,0,1352118
1487179085,0,1368104
1487179101,0,1384216
1487179117,0,1400105
1487179132,0,1415153
1487179148,0,1431177
1487151303,0,1393050
1487151318,0,1408098
1487151333,0,1423146
1487151349,0,1439052
1487151364,0,1454109
1487151379,0,1469153
1487151394,0,1484181
1487151410,0,1500059
1487151425,0,1515111
1487151441,0,1531063
1487151456,0,1546112
1487151471,0,1561233
1487151488,0,1578039
1487151504,0,1594047
1487151520,0,1609682
1487151536,0,1626084
1487151552,0,1642072
1487151568,0,1658022
1487151583,0,1673063
1487151598,0,1688102
1487151601,0,1691309
1487151601,0,1691345
1487151613,0,1703148
1487151629,0,1719034
1487151644,0,1734059
1487151661,0,1751047
1487151677,0,1767055
1487151693,0,1783074
1487151709,0,1799057
1487151724,0,1814131
1487151739,3,3248
1487151754,0,18278
1487151770,0,34150
1487151785,0,49181
1487151800,0,64220
1487151815,0,79243
1487151832,0,96180
1487151848,0,112380
1487151865,0,129176
1487151881,0,145145
1487151897,0,161164
1487151913,0,177154
1487151915,0,178544
1487151915,0,178579
1487151929,0,193185
1487151946,0,210178
1487151962,0,226157
1487151978,0,242154
1487151993,0,257172
1487152008,0,272192
1487152023,0,287227
1487152038,0,302253
1487152053,0,317281
1487152068,0,332305
1487152083,0,347336
1487152098,0,362363
1487152113,0,377393
1487152128,0,392418
1487152143,0,407463
1487152159,0,422487
1487152174,0,437515
1487152189,0,452537
1487152204,0,467565
1487152219,0,482590
1487152221,0,485002
1487152221,0,485039
1487152234,0,497619
1487152249,0,512640
1487168789,0,5149168
1487168790,0,5150574
1487168790,0,5150608
1487168804,0,5164212
1487168819,0,5179255
1487168834,0,5194277
1487168849,0,5209874
1487168864,0,5225028
1487168881,0,5241881
1487168897,0,5257853
1487168913,0,5273867
1487168928,0,5288922
1487168943,0,5303976
1487168958,2,1030
1487168973,26,462
1487168988,11,5117
1487169004,4,4343
1487169019,6,2974
1487169034,5,516
1487169049,1,14930
1487169064,1,277
1487169079,5,1257
1487169094,5,5702
1487169095,0,7201
1487169095,0,7244
1487169109,4,1247
1487169124,7,1425
1487169139,6,1202
1487169154,7,2388
1487169169,3,3175
1487169184,4,3202
1487169199,3,4358
1487169214,4,6443
1487169229,4,3201
1487169244,3,3168
1487169259,8,341
1487169274,4,1785
1487169289,7,5748
1487169304,8,416
1487169319,5,820
1487169334,4,1836
1487169349,12,371
1487169364,12,2999
1487169379,2,8957
1487169394,3,1432
1487169395,1,640
1487169395,0,689
1487169410,1,14021
1487169425,2,3091
1487169440,4,1873
1487169455,3,1636
1487169470,4,307
1487169485,6,6928
1487169500,3,100
1487169515,12,2273
1487169530,6,5636
1487169545,2,2211
1487169560,0,17261
1487169575,0,32316
1487169590,2,6844
1487169605,6,4101
1487169620,11,2636
1487169635,2,6037
1487169650,0,21065
1487169665,0,36113
1487169681,0,52292
1487169696,0,67358
1487169698,0,68500
1487169698,0,68562
1487169711,0,82389
1487169726,0,97427
1487169742,0,113397
1487169758,0,129306
1487169774,0,145216
1487169789,0,160265
1487169805,0,176287
1487169821,0,192285
1487169836,0,207318
1487169852,0,223306
1487169868,0,239239
1487169884,0,255271
1487169900,0,271326
1487169916,0,287292
1487169932,0,303268
1487169947,0,318300
1487169964,0,335312
1487169980,0,351247
1487169996,0,367277
1487170012,0,383250
1487170014,0,384885
1487170014,0,384939
1487170028,0,398530
1487170043,0,414250
1487170059,0,430245
1487170075,0,446260
1487170090,0,461317
1487170106,0,477305
1487170122,0,493270
1487170138,0,509263
1487170154,0,525310
1487170170,0,541333
1487170187,0,558319
1487170202,0,573384
1487170218,0,589323
1487170234,0,605266
1487170249,0,620309
1487170264,0,635383
1487170280,0,651312
1487170296,0,667289
1487170312,0,683287
1487170314,0,684756
1487170314,0,684808
1487152264,0,527672
1487152279,0,542695
1487152294,0,557726
1487152309,0,573197
1487152325,0,589169
1487152341,0,605135
1487152357,0,621157
1487152373,0,637160
1487152388,0,652228
1487152404,0,668151
1487152420,0,684183
1487152436,0,700205
1487152451,0,715237
1487152467,0,731199
1487152483,0,747201
1487152499,0,763141
1487152515,0,779161
1487152531,0,795141
1487152547,0,811148
1487152562,0,826174
1487152578,0,842135
1487152594,0,858140
1487152610,0,874162
1487152625,0,889207
1487152641,0,905204
1487152644,0,908127
1487152644,0,908158
1487152656,0,920239
1487152671,0,935296
1487152687,0,951161
1487152703,0,967149
1487152718,0,982175
1487152734,0,998133
1487152750,0,1014161
1487152766,0,1030186
1487152782,0,1046187
1487152798,0,1062174
1487152814,0,1078191
1487152830,0,1094142
1487152846,0,1110162
1487152848,0,1111798
1487152848,0,1111841
1487152861,0,1125260
1487152878,0,1142184
1487152894,0,1158155
1487152910,0,1174134
1487152925,0,1189167
1487152941,0,1205191
1487152957,0,1221148
1487152973,0,1237192
1487152989,0,1253172
1487153005,0,1269136
1487153021,0,1285197
1487153037,0,1301191
1487153053,0,1317171
1487153069,0,1333146
1487153085,0,1349125
1487153101,0,1365140
1487153117,0,1381141
1487153133,0,1397147
1487153149,0,1413155
1487153151,0,1414626
1487153151,0,1414675
1487153165,0,1429164
1487153181,0,1445151
1487153197,0,1461134
1487153213,0,1477154
1487153228,0,1492174
1487153244,0,1508138
1487153259,0,1523178
1487153276,0,1540166
1487153291,0,1555207
1487153307,0,1571151
1487153323,0,1587142
1487153339,0,1603125
1487153354,0,1618166
1487153371,0,1635174
1487153387,0,1651157
1487153403,0,1667155
1487153419,0,1683148
1487153435,0,1699133
1487153451,0,1715141
1487153453,0,1716733
1487153453,0,1716768
1487170327,0,698333
1487170344,0,715292
1487170360,0,731274
1487170376,0,747317
1487170392,0,763281
1487170408,0,779303
1487170424,0,795248
1487170440,0,811301
1487170456,0,827253
1487170472,0,843247
1487170488,0,859241
1487170503,0,874307
1487170519,0,890291
1487170535,0,906308
1487170551,0,922270
1487170567,0,938263
1487170583,0,954242
1487170599,0,970299
1487170615,0,986278
1487170617,0,987778
1487170617,0,987827
1487170631,0,1002281
1487170647,0,1018227
1487170663,0,1034245
1487170679,0,1050244
1487170695,0,1066276
1487170711,0,1082276
1487170726,0,1097372
1487170741,0,1112424
1487170757,0,1127475
1487170773,0,1144304
1487170789,0,1160264
1487170804,0,1175317
1487170820,0,1191319
1487170836,0,1207280
1487170853,0,1224305
1487170869,0,1240318
1487170885,0,1256288
1487170901,0,1272300
1487170917,0,1288258
1487170919,0,1289644
1487170919,0,1289708
1487170932,0,1303301
1487170947,0,1318352
1487170964,0,1335287
1487170980,0,1351270
1487170996,0,1367260
1487171011,0,1382288
1487171027,0,1398257
1487171043,0,1414253
1487171059,0,1430264
1487171074,0,1445323
1487171090,0,1461311
1487171105,0,1476371
1487171122,0,1493303
1487171138,0,1509282
1487171154,0,1525271
1487171171,0,1542310
1487171187,0,1558265
1487171203,0,1574261
1487171219,0,1590257
1487171221,0,1591825
1487171221,0,1591884
1487171235,0,1606286
1487171251,0,1622255
1487171267,0,1638285
1487171283,0,1654281
1487171299,0,1670259
1487171315,0,1686290
1487171331,0,1702305
1487171347,0,1718281
1487171363,0,1734275
1487171379,0,1750285
1487171395,0,1766267
1487171411,0,1782248
1487171427,0,1798298
1487171443,0,1814244
1487171459,0,1830317
1487171475,0,1845507
1487171491,0,1862317
1487171506,0,1877341
1487171522,0,1893346
1487171524,0,1894804
1487171524,0,1894857
1487171537,0,1908410
1487171553,0,1923552
1487171569,0,1940306
1487171584,0,1955371
1487171600,0,1971312
1487171616,0,1987281
1487171632,0,2003297
1487171648,0,2019276
1487171663,0,2034323
1487171679,0,2050307
1487171695,0,2066290
1487171711,0,2082238
1487171726,0,2097274
1487171743,0,2114308
1487171759,0,2130269
1487171775,0,2146328
1487171791,0,2162318
1487171807,0,2178292
1487171823,0,2194344
1487171825,0,2195783
1487171825,0,2195830
1487171838,0,2209395
1487171854,0,2225328
1487171870,0,2241245
1487171886,0,2257256
1487171902,0,2273277
1487171918,0,2289242
1487171934,0,2305296
1487171950,0,2321277
1487171966,0,2337289
1487171982,0,2353265
1487171998,0,2369269
1487172013,0,2384305
1487172029,0,2400235
1487172045,0,2416243
1487172061,0,2432251
1487172076,0,2447297
1487172092,0,2463306
1487172108,0,2479261
1487172124,0,2495290
1487172126,0,2496827
1487172126,0,2496881
1487172139,0,2510336
1487172156,0,2527294
1487172172,0,2543253
1487172188,0,2559311
1487172204,0,2575262
1487172219,0,2590322
1487172235,0,2606297
1487172251,0,2622257
1487158932,0,1774076
1487158948,0,1790036
1487158964,0,1806017
1487158980,0,1822015
1487158995,0,1837085
1487159010,0,1852131
1487159026,0,1868047
1487159042,0,1884066
1487159057,0,1899137
1487159073,0,1915073
1487159089,0,1931035
1487159105,0,1946990
1487159121,0,1962992
1487159137,0,1979008
1487159153,0,1995044
1487159169,0,2011033
1487159185,0,2027008
1487159200,0,2042074
1487159216,0,2058016
1487159232,0,2073999
1487159234,0,2075497
1487159234,0,2075562
1487159247,0,2089050
1487159264,0,2106006
1487159279,0,2121205
1487159294,0,2136268
1487159310,0,2151303
1487159326,0,2168049
1487159342,0,2184007
1487159357,0,2199040
1487159373,0,2215005
1487159389,0,2231053
1487159405,0,2246993
1487159421,0,2263031
1487159437,0,2279017
1487159453,0,2294988
1487159469,0,2311012
1487159486,0,2328012
1487159502,0,2344003
1487159518,0,2360106
1487159535,0,2377009
1487159537,0,2378450
1487159537,0,2378505
1487159551,0,2393066
1487159566,0,2408119
1487159583,0,2425085
1487159598,0,2440155
1487159613,0,2455208
1487159629,0,2470929
1487159645,0,2487029
1487159661,0,2503046
1487159677,0,2519004
1487159693,0,2535015
1487159708,0,2550087
1487159724,0,2566052
1487159740,0,2582030
1487159756,0,2598054
1487159772,0,2614015
1487159787,8,1382
1487159802,4,2661
1487159817,1,8148
1487159834,0,25108
1487159850,0,41034
1487159852,0,42692
1487159852,0,42758
1487159866,0,57085
1487159881,0,72166
1487159896,0,87212
1487159911,0,102268
1487159928,0,119058
1487159943,0,134262
1487159959,0,150062
1487159975,0,166100
1487159991,0,182069
1487160007,0,198064
1487160022,0,213114
1487160039,0,230077
1487160055,0,246088
1487160071,0,262093
1487160088,0,279047
1487160104,0,295004
1487160120,0,311037
1487160135,0,326071
1487160151,0,342075
1487160153,0,343584
1487160153,0,343647
1487160167,0,358121
1487160182,0,373167
1487160199,0,390098
1487160215,0,406096
1487160231,0,422074
1487160247,0,438035
1487160262,0,453058
1487160278,0,469039
1487160294,0,485040
1487160309,0,500087
1487160325,0,516061
1487160341,0,532073
1487160357,0,548019
1487160373,0,564047
1487160389,0,580025
1487160404,3,872
1487160419,0,15912
1487160434,4,2238
1487160449,4,5263
1487160465,0,21175
1487160467,0,22809
1487160467,0,22845
1487160480,0,36222
1487160495,0,51273
1487160510,0,66312
1487160527,0,83180
1487160543,0,99157
1487160559,0,115188
1487160574,0,130236
1487160590,0,146195
1487160606,0,161496
1487160621,0,177188
1487160636,0,192240
1487160652,0,208165
1487160669,0,225170
1487160685,0,241160
1487160700,0,256353
1487160717,0,273197
1487160733,0,289153
1487160748,0,304196
1487160763,0,319255
1487160780,0,336204
1487160782,0,338178
1487160782,0,338231
1487145148,0,431289
1487145148,0,431983
1487145148,0,432034
1487145163,0,447056
1487145178,0,462099
1487145193,0,477139
1487145208,0,492170
1487145225,0,509069
1487145242,0,525875
1487145257,0,540912
1487145273,0,557047
1487145288,0,572080
1487145303,0,587124
1487145318,0,602169
1487145334,0,617222
1487145349,0,632268
1487145364,0,647310
1487145379,0,662349
1487145395,0,679041
1487145410,0,694136
1487145426,0,709180
1487145441,0,724238
1487145456,0,740077
1487145464,0,748072
1487145464,0,748101
1487145471,0,755122
1487145487,0,770180
1487145502,0,786027
1487145517,0,801045
1487145533,0,817013
1487145548,0,832074
1487145564,0,847990
1487145579,0,863039
1487145594,0,878116
1487145609,0,893159
1487145625,0,909017
1487145641,0,925029
1487145657,0,941056
1487145672,0,956077
1487145688,0,972085
1487145704,0,988067
1487145720,0,1003518
1487145735,0,1018998
1487145750,0,1034039
1487145766,0,1050049
1487145768,0,1051592
1487145768,0,1051644
1487145782,0,1066036
1487145797,0,1081104
1487145813,0,1097038
1487145829,0,1113013
1487145845,0,1128961
1487145861,0,1145039
1487145876,0,1160092
1487145892,0,1176014
1487145908,0,1192009
1487145925,0,1209043
1487145941,0,1224991
1487145957,0,1240982
1487145973,0,1256484
1487145988,0,1271970
1487146004,0,1287964
1487146020,0,1303989
1487146036,0,1319970
1487146052,0,1336002
1487146068,0,1352043
1487146070,0,1353627
1487146070,0,1353674
1487146084,0,1368063
1487146099,0,1383113
1487146114,0,1398138
1487146130,0,1414048
1487146146,0,1430018
1487146162,0,1445999
1487146177,0,1461073
1487146193,0,1477041
1487146209,0,1493074
1487146225,0,1508980
1487146240,0,1524008
1487146257,0,1541002
1487146273,0,1556979
1487146289,0,1573023
1487146305,0,1589003
1487146321,0,1604999
1487146337,0,1620990
1487146353,0,1636776
1487146369,0,1653043
1487146382,0,1666054
1487146382,0,1666103
1487146384,0,1668100
1487146400,0,1684013
1487146416,0,1700032
1487146433,0,1716723
1487146449,0,1732996
1487146464,0,1748034
1487146479,0,1763073
1487146495,0,1778272
1487146510,0,1793296
1487146525,0,1808316
1487176252,0,6622528
1487176253,0,6624003
1487176253,0,6624029
1487176267,0,6637700
1487176282,0,6652753
1487176297,0,6667787
1487176313,0,6684335
1487176328,0,6699373
1487176343,0,6714432
1487176359,0,6730281
1487176375,0,6746308
1487176390,8,53
1487176405,32,2738
1487176422,1,16134
1487176438,0,32107
1487176454,0,48110
1487176470,0,64049
1487176486,0,80070
1487176502,0,96138
1487176519,0,113147
1487176534,0,128173
1487176550,0,144083
1487176566,0,160122
1487176568,0,161564
1487176568,0,161615
1487176582,0,176114
1487176597,0,191186
1487176613,0,207082
1487176628,0,222129
1487176644,0,238102
1487176659,0,253162
1487176675,0,269098
1487176691,0,285085
1487176707,0,301048
1487176723,0,316338
1487176738,0,332085
1487176754,0,348084
1487176770,0,364044
1487176785,0,379100
1487176801,0,395068
1487176817,0,411041
1487176833,0,427041
1487176850,0,444129
1487176866,0,460050
1487176882,0,476049
1487176884,0,477518
1487176884,0,477586
1487176897,0,491095
1487176912,0,506138
1487176928,0,522067
1487176944,0,538112
1487176960,0,554031
1487176976,0,570059
1487176992,0,586058
1487177008,0,602054
1487177024,0,618133
1487177039,1,1525
1487177054,2,12967
1487177070,0,28019
1487177085,0,43923
1487177101,0,59859
1487177117,0,75813
1487177132,0,90875
1487177149,0,107861
1487177165,0,123909
1487177181,0,139119
1487177197,0,155883
1487177199,0,157307
1487177199,0,157383
1487177213,0,171877
1487177228,2,817
1487177243,7,1114
1487177258,4,1610
1487177273,4,7043
1487177289,1,7667
1487177305,0,23667
1487177321,0,39672
1487177336,0,54718
1487177351,0,69774
1487177367,0,85593
1487177383,0,101602
1487177399,0,117583
1487177414,0,132627
1487177430,0,148631
1487177446,0,164658
1487177462,0,180639
1487177478,0,196623
1487177494,0,212588
1487177509,0,227657
1487177510,0,228738
1487177510,0,228773
1487177524,0,242699
1487177540,0,257813
1487177555,0,273614
1487177571,0,289632
1487177586,0,304686
1487177603,0,321712
1487177619,0,337633
1487177635,0,353613
1487177651,0,369603
1487177667,0,385599
1487177683,0,401702
1487177699,0,417611
1487177714,9,381
1487177729,4,12146
1487177744,0,27199
1487177760,0,43172
1487177776,0,59087
1487177791,0,74121
1487177807,0,90094
1487177823,0,106070
1487177825,0,107794
1487177825,0,107837
1487164478,0,838869
1487164494,0,854983
1487164510,0,870849
1487164526,0,886801
1487164541,0,901880
1487164557,0,917878
1487164573,0,933802
1487164589,0,949775
1487164605,0,965790
1487164621,0,981775
1487164637,0,997801
1487164653,0,1013791
1487164669,0,1029785
1487164685,0,1045808
1487164701,0,1061795
1487164717,0,1077841
1487164732,0,1092892
1487164748,0,1108845
1487164764,0,1124798
1487164766,0,1126308
1487164766,0,1126359
1487164780,0,1140846
1487164797,0,1157836
1487164813,0,1173812
1487164829,0,1189828
1487164844,0,1204873
1487164861,0,1221871
1487164876,0,1236915
1487164893,0,1253789
1487164909,0,1269821
1487164924,0,1284867
1487164940,0,1300882
1487164956,0,1316834
1487164972,0,1332780
1487164987,0,1347829
1487165003,0,1363878
1487165019,0,1379823
1487165035,0,1395841
1487165051,0,1411780
1487165067,0,1427821
1487165069,0,1429189
1487165069,0,1429252
1487165083,0,1443853
1487165099,0,1459835
1487165114,0,1474881
1487165130,0,1490854
1487165146,0,1506831
1487165162,0,1522825
1487165177,0,1537880
1487165193,0,1553857
1487165209,0,1569782
1487165225,0,1585819
1487165241,0,1601795
1487165257,0,1617791
1487165273,0,1633855
1487165289,0,1649824
1487165305,0,1665876
1487165320,0,1680946
1487165335,0,1695991
1487165351,0,1711843
1487165367,0,1727871
1487165369,0,1729435
1487165369,0,1729493
1487165383,0,1743833
1487165398,0,1758889
1487165415,0,1775872
1487165431,0,1791843
1487165447,0,1807798
1487165463,0,1823831
1487165479,0,1839831
1487165495,0,1855851
1487165511,0,1871780
1487165527,0,1887817
1487165543,0,1903783
1487165558,0,1918833
1487165574,0,1934869
1487165590,0,1950799
1487165606,0,1966792
1487165622,0,1982798
1487165638,0,1998804
1487165654,0,2014775
1487165670,0,2030784
1487165672,0,2032266
1487165672,0,2032313
1487165686,0,2046824
1487165701,0,2061855
1487165717,0,2077787
1487165733,0,2093806
1487165749,0,2109781
1487165764,0,2124855
1487165780,0,2140871
1487165796,0,2156849
1487165812,0,2172805
1487165828,0,2188798
1487165844,0,2204804
1487165860,0,2220806
1487165876,0,2236804
1487165892,0,2252830
1487165908,0,2268846
1487165923,0,2283890
1487165938,0,2298941
1487165954,0,2314855
1487165970,0,2330829
1487165972,0,2332355
1487165972,0,2332397
1487165986,0,2346857
1487166002,0,2362817
1487166018,0,2378854
1487166034,0,2394834
1487166050,0,2410852
1487166065,0,2425881
1487166081,0,2441854
1487166096,0,2456876
1487166112,0,2472785
1487166127,0,2487830
1487166143,0,2503859
1487166159,0,2519794
1487166175,0,2535856
1487166191,0,2551132
1487166207,0,2567855
1487166223,0,2583839
1487166239,0,2599857
1487166254,0,2614915
1487166270,0,2630823
1487166286,0,2646799
1487166288,0,2648674
1487166288,0,2648734
1487166302,0,2662876
1487166318,0,2678135
1487166333,0,2693868
1487166348,0,2708914
1487166365,0,2725831
1487166382,0,2742289
1487166397,0,2757858
1487166413,0,2773844
1487166428,0,2788895
1487166444,0,2804834
1487166460,0,2820811
1487166476,0,2836812
1487166492,0,2852829
1487166507,0,2867870
1487166522,0,2882919
1487166537,0,2897967
1487166552,0,2913032
1487166568,0,2928089
1487166583,0,2943818
1487166599,0,2959872
1487166601,0,2961330
1487166601,0,2961398
1487166616,0,2976857
1487166633,0,2993845
1487166648,0,3008886
1487166663,0,3023932
1487166679,0,3039857
1487166695,0,3055881
1487166711,0,3071827
1487166727,0,3087885
1487166744,0,3104851
1487166760,0,3120822
1487166775,0,3135869
1487166790,0,3150919
1487166806,0,3166858
1487166821,0,3181893
1487166838,0,3198909
1487166854,0,3214857
1487166870,0,3230817
1487166886,0,3246781
1487166902,0,3262858
1487166904,0,3264334
1487166904,0,3264395
1487166918,0,3278871
1487166934,0,3294862
1487166950,0,3310846
1487166966,0,3326796
1487166982,0,3342812
1487166998,0,3358830
1487167014,0,3374818
1487167029,0,3389838
1487167045,0,3405835
1487167061,0,3421829
1487167077,0,3437821
1487167093,0,3453806
1487167110,0,3470090
1487167125,0,3485129
1487167140,0,3500195
1487167155,0,3515243
1487167170,0,3530286
1487167186,0,3546818
1487167202,0,3562827
1487167218,0,3578797
1487167234,0,3594815
1487167234,0,3594816
1487167234,0,3594868
1487167250,0,3610871
1487167266,0,3626811
1487167282,0,3642810
1487167297,0,3657864
1487167314,0,3674889
1487167330,0,3690741
1487167346,0,3706894
1487167362,0,3722845
1487167378,0,3738853
1487167394,0,3754838
1487167410,0,3770790
1487167425,0,3785830
1487167440,0,3800886
1487167455,0,3815936
1487167470,0,3830979
1487160795,4,266
1487160810,37,5528
1487160825,36,777
1487160840,0,15821
1487160856,0,31640
1487160872,0,47665
1487160888,0,63633
1487160903,0,78696
1487160919,0,94673
1487160935,0,110685
1487160951,0,126620
1487160966,0,141703
1487160982,0,157685
1487160997,0,172849
1487161014,0,189701
1487161030,0,205706
1487161047,0,222670
1487161063,0,238652
1487161079,0,254633
1487161095,0,270671
1487161111,0,286632
1487161111,0,286650
1487161111,0,286675
1487161126,0,301688
1487161141,0,316842
1487161156,0,331883
1487161173,0,348669
1487161189,0,364672
1487161205,0,380642
1487161220,0,395692
1487161237,0,412676
1487161254,0,429690
1487161269,0,444715
1487161286,0,461658
1487161302,0,477647
1487161318,0,493697
1487161334,0,509692
1487161350,0,525607
1487161367,0,542657
1487161382,0,557719
1487161398,0,573670
1487161400,0,575267
1487161400,0,575320
1487161414,0,589659
1487161430,0,605654
1487161446,0,621638
1487161461,0,636685
1487161477,0,652685
1487161493,0,668627
1487161509,0,684640
1487161524,0,699690
1487161540,0,715634
1487161556,0,731599
1487161572,0,747638
1487161588,0,763622
1487161604,0,779605
1487161620,0,795639
1487161636,0,811616
1487161651,0,826663
1487161667,0,842668
1487161682,0,857759
1487161697,0,872806
1487161712,0,887845
1487161714,0,889657
1487161714,0,889720
1487161728,0,903650
1487161743,0,918687
1487161759,0,934631
1487161775,0,950685
1487161791,0,966665
1487161807,0,982640
1487161823,0,998621
1487161839,0,1014623
1487161855,0,1030679
1487161871,0,1046637
1487161886,0,1061680
1487161902,0,1077698
1487161918,0,1093655
1487161934,0,1109648
1487161950,0,1125618
1487161966,0,1141663
1487161982,0,1157651
1487161998,0,1173702
1487162014,0,1189694
1487162016,0,1191166
1487162016,0,1191221
1487162030,0,1205697
1487162046,0,1221701
1487162062,0,1237648
1487162078,0,1253641
1487162094,0,1269644
1487162110,0,1285659
1487162125,0,1300716
1487162141,0,1316695
1487162157,0,1332687
1487162172,0,1347704
1487162188,0,1363649
1487162204,0,1379609
1487162220,0,1395609
1487162235,0,1410673
1487162251,0,1426647
1487162267,0,1442664
1487162283,0,1458681
1487162299,0,1474623
1487162315,0,1490613
1487162317,0,1492186
1487162317,0,1492235
1487162331,0,1506658
1487162347,0,1522660
1487162363,0,1538629
1487162379,0,1554604
1487162395,0,1570602
1487162411,0,1586611
1487162427,0,1602633
1487162443,0,1618655
1487162459,0,1634615
1487162474,0,1649700
1487162491,0,1666677
1487162507,0,1682637
1487162522,0,1697691
1487162538,0,1713672
1487162554,0,1729638
1487162570,0,1745655
1487162586,0,1761667
1487162602,0,1777691
1487162618,0,1793649
1487162620,0,1795151
1487162620,0,1795181
1487172267,0,2638271
1487172283,0,2654255
1487172299,0,2670244
1487172315,0,2686357
1487172331,0,2702263
1487172347,0,2718324
1487172363,0,2734291
1487172379,0,2750270
1487172394,0,2765319
1487172411,0,2782234
1487172427,0,2798261
1487172429,0,2799803
1487172429,0,2799850
1487172443,0,2814294
1487172458,0,2829352
1487172474,0,2845328
1487172490,0,2861273
1487172506,0,2877283
1487172521,0,2892341
1487172537,0,2908323
1487172552,0,2923360
1487172567,0,2938409
1487172584,0,2955352
1487172600,0,2971302
1487172616,0,2987303
1487172632,0,3003298
1487172647,0,3018320
1487172662,0,3033373
1487172679,0,3050276
1487172695,0,3066282
1487172711,0,3082410
1487172727,0,3098319
1487172729,0,3099936
1487172729,0,3099996
